2024-02-28 14:33:12,10,86.202442841334,39 AQI - Particle Pollution (2.5 microns)
2024-02-28 15:33:13,10,86.202442841334,42 AQI - Particle Pollution (2.5 microns)
2024-02-28 16:33:14,10,89.181204957654,40 AQI - Particle Pollution (2.5 microns)
2024-02-28 18:19:03,9.4,89.741574390528,34 AQI - Particle Pollution (2.5 microns)
2024-02-28 19:50:12,8.9,92.815182297916,30 AQI - Particle Pollution (2.5 microns)
2024-02-28 20:56:43,9.4,86.141284587185,17 AQI - Particle Pollution (2.5 microns)
2024-02-28 21:57:18,8.9,89.091584214285,Specific air quality data not found
